id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
873973583172836446,Rental unit in Cape Town · ★New · 1 bedroom · 1 bed · 1 bath,14120131,Cathy,,Ward 115,-33.91642,18.41859,Entire home/apt,1664,2,0,,,26,333,0,
874209057840109900,Rental unit in Cape Town · ★4.0 · 1 bedroom · 1 bed · 1 bath,511030648,Propr,,Ward 54,-33.92837,18.3764499,Entire home/apt,1579,2,3,2023-05-07,1.55,1,0,3,
874250293591066145,Rental unit in Cape Town · ★New · Studio · 1 bed · 1 bath,511036167,Propr,,Ward 54,-33.9245134,18.3829444,Entire home/apt,694,2,1,2023-06-10,1,1,287,1,
874264168480269733,Rental unit in Cape Town · ★New · 1 bedroom · 1 bed · 1 bath,511037969,Propr,,Ward 77,-33.9286356,18.4063475,Entire home/apt,1058,2,2,2023-05-29,1.40,1,96,2,
874264299025919047,Rental unit in Cape Town · ★New · 1 bedroom · 1 bed · 1 bath,511038025,Propr,,Ward 54,-33.9191619,18.3871124,Entire home/apt,690,30,1,2023-06-17,1,2,289,1,
874274151444657616,Rental unit in Cape Town · ★New · 2 bedrooms · 2 beds · 2 baths,511038025,Propr,,Ward 115,-33.9176714,18.4215188,Entire home/apt,1227,2,0,,,2,325,0,
874299818215249579,Rental unit in Cape Town · ★New · Studio · 1 bed · 1 bath,488733978,Six On N,,Ward 54,-33.91134,18.39121,Entire home/apt,720,2,1,2023-05-06,0.55,45,266,1,
874318107156622748,Guesthouse in Cape Town · ★New · 1 bedroom · 1 bed · 1.5 shared baths,68414785,Nafees,,Ward 58,-33.99667,18.47596,Private room,1400,1,0,,,3,329,0,
874318113534031297,Guesthouse in Cape Town · ★New · 1 bedroom · 1 bed · 1.5 shared baths,68414785,Nafees,,Ward 58,-33.99685,18.47482,Private room,1200,1,0,,,3,324,0,
874335079940731681,Home in Cape Town · ★New · 3 bedrooms · 4 beds · 2 baths,511047947,Jenny,,Ward 71,-34.061,18.44039,Entire home/apt,1850,7,0,,,1,289,0,
874384050825874972,Rental unit in Cape Town · ★New · 1 bedroom · 1 bed · 1 bath,373257671,Jo,,Ward 54,-33.91697,18.39059,Entire home/apt,1984,4,0,,,1,0,0,
874408776799993897,Home in Cape Town · ★New · 3 bedrooms · 3 beds · 3 baths,15691203,Thomas,,Ward 61,-34.19622,18.43974,Entire home/apt,5965,3,0,,,1,4,0,
874410267842668240,Rental unit in Cape Town · ★New · 1 bedroom · 1 bed · 1.5 shared baths,460842275,Cassius,,Ward 115,-33.91521,18.4161,Private room,3422,1,0,,,7,0,0,
874413632469349877,Rental unit in Cape Town · ★New · 1 bedroom · 1 bed · 1 bath,502402620,Propr,,Ward 54,-33.91865,18.3911,Entire home/apt,1019,2,1,2023-05-02,0.52,2,190,1,
874432111600284165,Rental unit in Cape Town · ★New · 1 bedroom · 1 bed · 1 bath,82652504,Babett,,Ward 77,-33.93416,18.41998,Private room,410,3,0,,,5,0,0,
874472860804006947,Rental unit in Cape Town · ★4.38 · 1 bedroom · 1 bed · 1 bath,383426943,Yacoob,,Ward 115,-33.92502,18.41601,Entire home/apt,700,1,8,2023-06-10,3.53,27,0,8,
874484626874873749,Rental unit in Cape Town · ★New · 1 bedroom · 1 bed · 1 bath,57384986,Sharon Cowell,,Ward 61,-34.2107652,18.4606753,Entire home/apt,800,1,2,2023-05-01,0.97,1,363,2,
874558199440620186,Tiny home in Cape Town · ★New · 1 bedroom · 1 bed · 1.5 baths,210546537,Glenn,,Ward 69,-34.09711459863748,18.382247909903526,Entire home/apt,525,2,2,2023-05-01,0.97,2,253,2,
874686035326211853,Villa in Cape Town · ★New · 8 bedrooms · 8 beds · 7 baths,308694635,Lavinia,,Ward 54,-33.94867,18.38803,Entire home/apt,25343,4,0,,,6,285,0,
875018233963135789,Rental unit in Cape Town · ★5.0 · 1 bedroom · 1 bed · 1 bath,487012580,Manageair,,Ward 115,-33.9263901,18.4131822,Entire home/apt,495,2,6,2023-06-23,3.53,133,333,6,
875037906086686865,Rental unit in Cape Town · ★5.0 · 1 bedroom · 1 bed · 1 bath,510012144,Craig Gordon,,Ward 115,-33.91259893002728,18.41486357672118,Entire home/apt,1011,2,3,2023-05-21,1.70,1,123,3,
875150168491665859,Home in Cape Town · ★4.50 · 1 bedroom · 1 bed · 1 private bath,151223114,Loamie,,Ward 112,-33.8358828,18.6432861,Private room,750,1,6,2023-06-23,2.90,2,355,6,
875170152061404923,Guest suite in Cape Town · ★5.0 · 1 bedroom · 1 bed · 1 bath,292099579,Elrina,,Ward 83,-34.11339,18.82473,Entire home/apt,707,1,3,2023-06-18,1.80,2,364,3,
875193367859354836,Home in Cape Town · ★New · 3 bedrooms · 3 beds · 2 baths,166773676,Bronwyn,,Ward 69,-34.12076,18.39272,Entire home/apt,1350,3,0,,,1,103,0,
875819577178856121,Home in Cape Town · ★New · 4 bedrooms · 4 beds · 3.5 baths,509546356,Lindsay,,Ward 54,-33.9233944,18.3892871,Entire home/apt,10000,10,0,,,1,268,0,
875835721520364197,Rental unit in Cape Town · ★New · 1 bedroom · 1 bed · 1 bath,510626462,Blessings,,Ward 54,-33.95434,18.37858,Entire home/apt,831,2,0,,,16,309,0,
875842585037469571,Guesthouse in Cape Town · ★New · 1 bedroom · 1 bed · 1 bath,182147843,Hannah,,Ward 54,-33.9634431,18.3762142,Entire home/apt,519,7,0,,,1,26,0,
875860645042032799,Rental unit in Cape Town · ★New · 1 bedroom · 1 bed · 1 bath,487012580,Manageair,,Ward 115,-33.9179466,18.4236593,Entire home/apt,971,28,0,,,133,9,0,
875869942320102476,Rental unit in Cape Town · ★New · 1 bedroom · 1 bed · 1 bath,510626462,Blessings,,Ward 54,-33.95527,18.37829,Entire home/apt,1050,2,0,,,16,274,0,
875911285596074694,Rental unit in Cape Town · ★New · 3 bedrooms · 1 bed · 1 bath,515631218,Nomgcobo,,Ward 54,-33.95436,18.37784,Entire home/apt,2600,2,0,,,10,259,0,
875915930797473752,Home in Cape Town · ★New · 2 bedrooms · 1 bed · 1 bath,308911833,Liz,,Ward 115,-33.929675,18.4563669,Private room,1500,1,0,,,2,364,0,
875929124805080547,Home in Cape Town · ★New · 3 bedrooms · 3 beds · 2 baths,4592974,Stephan And Francesca,,Ward 61,-34.19577,18.37839,Entire home/apt,1708,2,0,,,2,30,0,
875937422860462678,Home in Cape Town · ★New · 3 bedrooms · 3 beds · 1 bath,44148123,Alexandre,,Ward 57,-33.933563,18.4649064,Entire home/apt,1100,3,0,,,2,147,0,
876003642280731761,Rental unit in Cape Town · ★New · 1 bedroom · 1 bed · 1 bath,369636918,Luna,,Ward 115,-33.92489,18.44426,Entire home/apt,525,28,0,,,17,47,0,
876012620890233404,Rental unit in Cape Town · ★New · 1 bedroom · 1 bed · 1 bath,369636918,Luna,,Ward 115,-33.9264,18.44405,Entire home/apt,525,28,0,,,17,56,0,
876077334823550878,Rental unit in Cape Town · ★New · 1 bedroom · 2 beds · 1 bath,238438010,Manageair,,Ward 115,-33.92223,18.41984,Entire home/apt,415,2,1,2023-06-07,1,21,323,1,
876101506057035268,Loft in Cape Town · ★New · 3 bedrooms · 4 beds · 2 baths,63202371,Scott,,Ward 115,-33.93099,18.44724,Entire home/apt,977,2,0,,,58,308,0,
876104747538344993,Home in Cape Town · ★New · 2 bedrooms · 2 beds · 3 baths,13561326,Ronelle,,Ward 115,-33.91029,18.40939,Entire home/apt,1202,5,0,,,2,42,0,
876108920211343649,Rental unit in Cape Town · ★New · 1 bedroom · 1 bed · 1 bath,430749868,Severiano,,Ward 4,-33.8708986,18.4918942,Entire home/apt,800,5,1,2023-05-04,0.54,1,274,1,
876154652747850108,Home in Cape Town · ★New · 1 bedroom · 1 bed · 1 bath,340063680,Simon,,Ward 64,-34.09997,18.47514,Private room,176,30,0,,,1,300,0,
876178679975054743,Rental unit in Cape Town · ★New · 3 bedrooms · 3 beds · 1 bath,63202371,Scott,,Ward 115,-33.92364,18.42295,Entire home/apt,413,2,0,,,58,315,0,
876178798494361613,Rental unit in Cape Town · ★5.0 · 1 bedroom · 1 bed · 1 bath,63202371,Scott,,Ward 54,-33.91261,18.38992,Entire home/apt,501,1,3,2023-06-10,2.14,58,332,3,
876179202890144480,Rental unit in Cape Town · ★5.0 · 1 bedroom · 1 bed · 1 bath,63202371,Scott,,Ward 77,-33.93378,18.40964,Entire home/apt,451,2,3,2023-06-14,2.31,58,330,3,
876197838326777141,Rental unit in Cape Town · ★4.38 · 2 bedrooms · 2 beds · 1.5 baths,512971791,Kayla,,Ward 115,-33.9118688,18.4102882,Entire home/apt,1042,2,8,2023-06-14,4.36,2,53,8,
876472910126052101,Rental unit in Cape Town · ★New · 1 bedroom · 1 bed · 1 bath,334291771,Peter,,Ward 115,-33.9231,18.41947,Entire home/apt,560,3,0,,,1,214,0,
876475883033825925,Rental unit in Cape Town · ★New · 2 bedrooms · 2 beds · 2 baths,511480984,Propr,,Ward 115,-33.92822,18.42317,Entire home/apt,966,3,1,2023-06-10,1,1,267,1,
876487200296538590,Rental unit in Cape Town · ★New · 1 bedroom · 1 bed · 1.5 baths,23342390,Anni,,Ward 54,-33.94695,18.38405,Entire home/apt,1500,2,0,,,1,70,0,
876498430864474186,Rental unit in Cape Town · ★New · 1 bedroom · 1 bed · 1 bath,428440588,Shelley,,Ward 71,-34.08459,18.43697,Entire home/apt,1440,1,0,,,1,248,0,
876499624962777857,Home in Cape Town · ★New · 4 bedrooms · 4 beds · 4 baths,414267592,Christelle,,Ward 58,-33.9767979610366,18.478878177702427,Entire home/apt,3160,10,0,,,1,109,0,
876512322353193641,Rental unit in Cape Town · ★New · 3 bedrooms · 3 beds · 3.5 baths,511487075,Propr,,Ward 115,-33.91413000000001,18.41854,Entire home/apt,5872,2,1,2023-05-04,0.53,1,333,1,
876539780874872209,Rental unit in Cape Town · ★New · 1 bedroom · 1 bed · 1 bath,510626462,Blessings,,Ward 54,-33.95571,18.37693,Entire home/apt,1963,2,0,,,16,241,0,
876539843454440457,Rental unit in Cape Town · ★New · 1 bedroom · 1 bed · 1 bath,447209287,Haroldine,,Ward 54,-33.95480579342412,18.37784956508177,Entire home/apt,1472,2,0,,,29,365,0,
876571472735948958,Rental unit in Cape Town · ★New · 1 bedroom · 1 bed · 1 bath,510626462,Blessings,,Ward 54,-33.95417,18.37727,Entire home/apt,1980,2,0,,,16,189,0,
876577463927815338,Rental unit in Cape Town · ★New · 1 bedroom · 1 bed · 1 bath,511499400,Propr,,Ward 55,-33.89511787082192,18.50486157553252,Entire home/apt,973,2,2,2023-06-19,2,1,356,2,
876601026130301477,Rental unit in Cape Town · ★New · 1 bedroom · 1 bed · 1 bath,61768961,Burger,,Ward 77,-33.94147,18.42343,Entire home/apt,588,2,0,,,47,194,0,
876607029766692313,Rental unit in Cape Town · ★New · 2 bedrooms · 2 beds · 2 baths,511672543,Humari,,Ward 77,-33.93387084000915,18.419703934393297,Entire home/apt,1089,2,1,2023-05-16,0.68,2,338,1,
876624297331705223,Rental unit in Cape Town · ★New · 1 bedroom · 1 bed · 1 bath,447209287,Haroldine,,Ward 54,-33.954787994746745,18.37787102275389,Entire home/apt,1104,2,0,,,29,364,0,
876631617946172775,Rental unit in Cape Town · ★New · 1 bedroom · 1 bed · 1 bath,511672543,Humari,,Ward 115,-33.92181,18.41722,Entire home/apt,600,1,2,2023-05-11,1.07,2,360,2,
876633525824844836,Rental unit in Cape Town · ★New · 2 bedrooms · 2 beds · 2 baths,395587595,Your.Rentals,,Ward 115,-33.9126003,18.4249576,Entire home/apt,4004,1,0,,,14,364,0,
876670485919752028,Rental unit in Cape Town · ★New · 1 bedroom · 1 bed · 1 bath,447209287,Haroldine,,Ward 54,-33.95456,18.37689,Entire home/apt,1104,2,0,,,29,364,0,
876678358781235898,Rental unit in Cape Town · ★New · 1 bedroom · 1 bed · 1 bath,447209287,Haroldine,,Ward 54,-33.95485918943392,18.37784956508177,Entire home/apt,1104,1,0,,,29,364,0,
876814673731312673,Rental unit in Cape Town · ★New · 3 bedrooms · 3 beds · 3.5 baths,6750543,Michelle,,Ward 54,-33.92828,18.37999,Entire home/apt,10000,1,0,,,4,341,0,
876834693188099803,Rental unit in Cape Town · ★New · 3 bedrooms · 3 beds · 3.5 baths,6750543,Michelle,,Ward 54,-33.92728,18.37995,Entire home/apt,12000,1,1,2023-05-21,0.75,4,340,1,
876920440541313236,Rental unit in Cape Town · ★3.75 · 3 bedrooms · 2 beds · 2 baths,63202371,Scott,,Ward 115,-33.91676,18.42155,Entire home/apt,674,2,4,2023-05-23,1.85,58,210,4,
876920673785798805,Rental unit in Cape Town · ★New · 1 bedroom · 1 bed · 1 bath,63202371,Scott,,Ward 115,-33.90995,18.39862,Entire home/apt,900,28,0,,,58,36,0,
877233352927396031,Rental unit in Cape Town · ★New · 2 bedrooms · 2 beds · 2.5 baths,6269301,Lisa,,Ward 74,-34.0456924,18.3601632,Entire home/apt,1600,3,0,,,23,329,0,
877242503989954639,Rental unit in Cape Town · ★New · 2 bedrooms · 1 bed · 1 bath,409006388,Yolande,,Ward 115,-33.92963,18.42153,Private room,2000,2,1,2023-05-29,1,1,364,1,
877244110098503868,Rental unit in Cape Town · ★New · 1 bedroom · 1 bed · 1 bath,329627892,Guido,,Ward 115,-33.91155,18.41188,Entire home/apt,814,1,0,,,1,361,0,
877326021267873320,Condo in Cape Town · ★New · 1 bedroom · 4 beds · 1 bath,57731807,Michelle,,Ward 23,-33.72669232511818,18.4436359629035,Entire home/apt,1200,1,0,,,1,179,0,
877355249878227977,Villa in Cape Town · ★New · 6 bedrooms · 11 beds · 8 baths,27928499,Heidi,,Ward 54,-33.9278325,18.3805486,Entire home/apt,20000,10,0,,,9,195,0,
877364902164331841,Serviced apartment in Cape Town · ★New · 3 bedrooms · 3 beds · 3 baths,447209287,Haroldine,,Ward 54,-33.95561,18.37808,Entire home/apt,2950,1,0,,,29,239,0,
877399839978542210,Rental unit in Cape Town · ★New · 1 bedroom · 1 bed · 1 bath,510626462,Blessings,,Ward 54,-33.95449,18.37782,Entire home/apt,1409,2,0,,,16,335,0,
877458905501352134,Rental unit in Cape Town · ★3.75 · 2 bedrooms · 2 beds · 2 baths,487012580,Manageair,,Ward 54,-33.92246,18.37924,Entire home/apt,594,3,4,2023-06-18,2.14,133,316,4,
877875238499316970,Rental unit in Cape Town · ★New · 1 bedroom · 1 bed · 1 bath,25649152,Sharn,,Ward 115,-33.92686,18.41655,Entire home/apt,492,2,2,2023-05-14,1.11,2,221,2,
877882062288452396,Rental unit in Cape Town · ★5.0 · 1 bedroom · 1 bed · 1 bath,81486315,Hara,,Ward 115,-33.9225,18.4176,Entire home/apt,536,1,5,2023-06-25,5,1,172,5,
877911857188038001,Rental unit in Cape Town · ★New · 2 bedrooms · 3 beds · 2 baths,3961453,HostAgents,,Ward 23,-33.792723,18.458324,Entire home/apt,1463,1,2,2023-05-28,1.28,147,151,2,
877912072173408301,Rental unit in Cape Town · ★New · 3 bedrooms · 3 beds · 2.5 baths,3961453,HostAgents,,Ward 23,-33.781254,18.455358,Entire home/apt,1968,1,1,2023-06-04,1,147,283,1,
877912288301446423,Rental unit in Cape Town · ★New · 3 bedrooms · 5 beds · 1 bath,3961453,HostAgents,,Ward 107,-33.82164,18.4786,Entire home/apt,1398,1,0,,,147,277,0,
877917971579224361,Rental unit in Cape Town · ★New · 1 bedroom · 1 bed · 1 bath,511816502,Nizreen,,Ward 115,-33.9239586721208,18.419210407934557,Entire home/apt,1300,2,0,,,1,344,0,
877921912053176075,Rental unit in Cape Town · ★New · 2 bedrooms · 3 beds · 2 baths,134866599,Justin,,Ward 77,-33.93082,18.42231,Entire home/apt,1495,2,0,,,4,181,0,
877930843567065795,Rental unit in Cape Town · ★New · 1 bedroom · 2 beds · 1 bath,511818434,Sussex,,Ward 115,-33.9284546,18.4465695,Entire home/apt,863,3,0,,,11,364,0,
877950107948249563,Rental unit in Cape Town · ★5.0 · Studio · 1 bed · 1 bath,511821759,Propr,,Ward 115,-33.9101133,18.412466,Entire home/apt,752,2,3,2023-05-28,2.05,1,336,3,
877983620639539467,Rental unit in Cape Town · ★New · 1 bedroom · 1 bed · 1 bath,447209287,Haroldine,,Ward 54,-33.95477019606564,18.377785192065414,Entire home/apt,1200,2,0,,,29,337,0,
877994661599141507,Rental unit in Cape Town · ★New · 1 bedroom · 1 bed · 1 bath,515631218,Nomgcobo,,Ward 54,-33.95371,18.37716,Entire home/apt,1044,2,0,,,10,359,0,
877998007206288835,Rental unit in Cape Town · ★New · 1 bedroom · 1 bed · 1 bath,447209287,Haroldine,,Ward 54,-33.95588,18.37814,Entire home/apt,1493,2,0,,,29,365,0,
877999357265999597,Rental unit in Cape Town · ★5.0 · 1 bedroom · 1 bed · 1 bath,511830261,Propr,,Ward 115,-33.9176714,18.4215188,Entire home/apt,752,2,3,2023-06-04,1.96,1,332,3,
878032560896955074,Rental unit in Cape Town · ★New · 2 bedrooms · 2 beds · 1.5 baths,510626462,Blessings,,Ward 54,-33.95496,18.3787,Entire home/apt,2171,2,0,,,16,205,0,
878047195126093918,Rental unit in Cape Town · ★New · 1 bedroom · 1 bed · 1 bath,447209287,Haroldine,,Ward 54,-33.954681202604284,18.377828107409652,Entire home/apt,1840,2,0,,,29,305,0,
878068585854776117,Rental unit in Cape Town · ★New · 1 bedroom · 1 bed · 1 bath,447209287,Haroldine,,Ward 54,-33.95473459869227,18.377806649737533,Entire home/apt,1360,1,0,,,29,349,0,
878074584128182481,Rental unit in Cape Town · ★New · 1 bedroom · 1 bed · 1 bath,447209287,Haroldine,,Ward 54,-33.9547168,18.3775277,Entire home/apt,1104,1,0,,,29,360,0,
878078206193651258,Rental unit in Cape Town · ★New · 2 bedrooms · 3 beds · 2 baths,3961453,HostAgents,,Ward 107,-33.819523,18.479026,Entire home/apt,999,1,0,,,147,321,0,
878081740610725155,Rental unit in Cape Town · ★New · 1 bedroom · 1 bed · 1 bath,97123974,Darryn,,Ward 115,-33.91847,18.42263,Entire home/apt,886,2,1,2023-05-04,0.53,2,176,1,
878102092864401581,Rental unit in Cape Town · ★New · 1 bedroom · 1 bed · 1 bath,447209287,Haroldine,,Ward 54,-33.95471679999999,18.377785192065414,Entire home/apt,1315,1,0,,,29,364,0,
878110200390926541,Rental unit in Cape Town · ★New · 1 bedroom · 1 bed · 1 bath,447209287,Haroldine,,Ward 54,-33.954699001304,18.377785192065414,Entire home/apt,1315,2,0,,,29,360,0,
878135191528587575,Rental unit in Cape Town · ★5.0 · 2 bedrooms · 2 beds · 2 baths,218745884,Jayson,,Ward 77,-33.9410726,18.4239188,Entire home/apt,1576,2,4,2023-06-23,2.86,78,263,4,
878137944105965223,Rental unit in Cape Town · ★New · 1 bedroom · 1 bed · 1 bath,447209287,Haroldine,,Ward 54,-33.95475239738081,18.377806649737533,Entire home/apt,940,1,0,,,29,358,0,
878176837478310847,Home in Cape Town · ★New · 1 bedroom · 1 bed · 1 bath,35535428,Jeanne,,Ward 70,-33.874854,18.608721565606707,Entire home/apt,600,2,0,,,4,305,0,
878188502073179462,Home in Cape Town · ★New · 5 bedrooms · 5 beds · 5.5 baths,52747711,Patrick,,Ward 54,-33.92922,18.37874,Entire home/apt,10143,1,0,,,15,56,0,
878223687128054042,Home in Cape Town · ★New · 1 bedroom · 1 bed · 1 bath,52747711,Patrick,,Ward 54,-33.93046,18.37897,Private room,1200,1,0,,,15,91,0,
878266810491653830,Tiny home in Cape Town · ★New · 1 bedroom · 1 bed · 1 bath,162244608,Hendry,,Ward 100,-34.15851228629448,18.881600126624107,Entire home/apt,1250,1,0,,,5,129,0,
878470938224098205,Home in Cape Town · ★New · 4 bedrooms · 5 beds · 2 baths,511947893,Chipo,,Ward 9,-33.9202347,18.6594541,Entire home/apt,1596,2,0,,,1,327,0,
878787332530781064,Rental unit in Cape Town · ★New · 1 bedroom · 1 bed · 1 bath,488876497,Perch,,Ward 54,-33.91969,18.38752,Entire home/apt,784,1,2,2023-05-27,1.09,13,90,2,
878852997349410190,Rental unit in Cape Town · ★New · 1 bedroom · 1 bath,487012580,Manageair,,Ward 115,-33.9191798,18.4254242,Entire home/apt,515,2,2,2023-05-19,1.15,133,344,2,
878858732958369382,Rental unit in Cape Town · ★4.88 · 1 bedroom · 1 bed · 1 bath,433695196,Tomer,,Ward 115,-33.9091182,18.395694,Entire home/apt,650,1,8,2023-06-17,4.71,1,275,8,
878898332666347879,Guesthouse in Cape Town · ★New · 1 bedroom · 1 bed · 1 private bath,508493556,Berthe,,Ward 113,-33.82031,18.51602,Private room,711,1,0,,,3,364,0,
878903772847638201,Home in Cape Town · ★New · 1 bedroom · 1 bed · 1 bath,317022975,Jana,,Ward 103,-33.84186,18.69104,Private room,360,1,0,,,1,364,0,
878971974226525380,Home in Cape Town · ★New · 1 bedroom · 1 bed · 1 shared bath,297720044,Shaun,,Ward 21,-33.87315,18.64346,Private room,192,30,1,2023-05-25,0.86,3,332,1,
878974696174492538,Rental unit in Cape Town · ★New · 1 bedroom · 1 bed · 1 bath,140022613,Olesya,,Ward 15,-34.0614913,18.8379806,Entire home/apt,471,1,0,,,2,265,0,
879066614348899143,Guesthouse in Cape Town · ★New · 1 bedroom · 1 bed · 1 private bath,512078572,Khanya,,Ward 99,-34.05591,18.65586,Private room,400,1,0,,,1,365,0,
879294885275330603,Bed and breakfast in Cape Town · ★New · 2 bedrooms · 2 beds · 1 private bath,403213415,Musavengana,,Ward 107,-33.80327,18.5123,Private room,1267,2,0,,,6,23,0,
879353627122732797,Rental unit in Cape Town · ★5.0 · Studio · 1 bed · 1 bath,512131144,Propr,,Ward 54,-33.9109882,18.3923021,Entire home/apt,690,2,3,2023-06-10,1.55,1,356,3,
879370193714880056,Rental unit in Cape Town · ★New · 2 bedrooms · 2 beds · 1 bath,512133519,Propr,,Ward 115,-33.9093426,18.3951236,Entire home/apt,793,2,2,2023-05-16,1.18,1,0,2,
879383531783746584,Rental unit in Cape Town · ★New · 1 bedroom · 1 bed · 1 bath,512135547,Propr,,Ward 115,-33.9176714,18.4215188,Entire home/apt,1104,2,0,,,1,354,0,
879407548750416533,Rental unit in Cape Town · ★New · 1 bedroom · 1 bed · 1 bath,512137621,Susan,,Ward 107,-33.79940481282556,18.495893050283065,Entire home/apt,760,2,0,,,1,365,0,
879416071488492317,Home in Cape Town · ★New · 3 bedrooms · 2 beds · 2 baths,91428883,Sherna,,Ward 54,-33.9142161,18.3900509,Entire home/apt,1600,30,0,,,6,154,0,
879422536057055297,Rental unit in Cape Town · ★New · 3 bedrooms · 3 beds · 3 baths,27980864,Totalstay,,Ward 54,-33.91241,18.3986,Entire home/apt,2750,3,1,2023-05-21,0.77,53,166,1,
879435779992457571,Rental unit in Cape Town · ★5.0 · 2 bedrooms · 2 beds · 2 baths,27980864,Totalstay,,Ward 115,-33.91154,18.39911,Entire home/apt,2035,3,3,2023-06-04,2.37,53,139,3,
879441380457874707,Rental unit in Cape Town · ★New · 1 bedroom · 1 bed · 1 bath,512144587,Cliff,,Ward 23,-33.79199310423791,18.46149243414402,Private room,560,2,0,,,1,270,0,
879487379951631910,Rental unit in Cape Town · ★New · 2 bedrooms · 2 beds · 1.5 shared baths,510914137,Gillian,,Ward 77,-33.91729,18.4156,Private room,4164,1,0,,,18,178,0,
879487390473466519,Guesthouse in Cape Town · ★New · 1 bedroom · 1 bed · 1.5 shared baths,510914137,Gillian,,Ward 115,-33.91519,18.41576,Private room,2674,1,0,,,18,290,0,
879487391505036686,Guesthouse in Cape Town · ★New · 1 bedroom · 1 bed · 1.5 shared baths,510914137,Gillian,,Ward 115,-33.91751,18.41733,Private room,2191,1,0,,,18,276,0,
879487393988360235,Guesthouse in Cape Town · ★New · 1 bedroom · 1 bed · 1 bath,510914137,Gillian,,Ward 115,-33.9146,18.41569,Private room,2169,1,0,,,18,360,0,
879487401907244144,Guesthouse in Cape Town · ★New · 1 bedroom · 1 bed · 1.5 shared baths,510914137,Gillian,,Ward 115,-33.91538,18.41578,Private room,2171,1,0,,,18,329,0,
879487403189036837,Guesthouse in Cape Town · ★New · 1 bedroom · 1 bed · 1.5 shared baths,510914137,Gillian,,Ward 115,-33.91749,18.41713,Private room,2893,1,0,,,18,289,0,
879487525268601454,Rental unit in Cape Town · ★New · 1 bedroom · 1 bed · 1.5 shared baths,510914137,Gillian,,Ward 115,-33.90815,18.41144,Private room,3700,1,0,,,18,330,0,
879487526064477482,Rental unit in Cape Town · ★New · 2 bedrooms · 2 beds · 1.5 shared baths,510914137,Gillian,,Ward 54,-33.96032,18.38137,Private room,4900,1,0,,,18,277,0,
879487531760367268,Guesthouse in Cape Town · ★New · 1 bedroom · 1 bed · 1.5 shared baths,510914137,Gillian,,Ward 115,-33.9155,18.4159,Private room,3610,1,0,,,18,331,0,
879487535660392126,Guesthouse in Cape Town · ★New · 1 bedroom · 1 bed · 1.5 shared baths,510914137,Gillian,,Ward 77,-33.9173,18.41611,Private room,3130,1,0,,,18,295,0,
879487536192326556,Rental unit in Cape Town · ★New · 4 bedrooms · 4 beds · 1.5 shared baths,510914137,Gillian,,Ward 115,-33.90808,18.41257,Private room,9598,1,0,,,18,252,0,
879487542581605918,Guesthouse in Cape Town · ★New · 1 bedroom · 1 bed · 1.5 shared baths,510914137,Gillian,,Ward 115,-33.91541,18.41537,Private room,3610,1,0,,,18,334,0,
879487545426098721,Guesthouse in Cape Town · ★New · 1 bedroom · 1 bed · 1.5 shared baths,510914137,Gillian,,Ward 115,-33.91737,18.41757,Private room,3808,1,0,,,18,344,0,
879487545663696710,Guesthouse in Cape Town · ★New · 1 bedroom · 1 bed · 1.5 shared baths,510914137,Gillian,,Ward 115,-33.91531,18.41731,Private room,3032,1,0,,,18,272,0,
879487552093183095,Guesthouse in Cape Town · ★New · 1 bedroom · 1 bed · 1.5 shared baths,510914137,Gillian,,Ward 77,-33.91685,18.41534,Private room,3121,1,0,,,18,300,0,
879487556065956979,Rental unit in Cape Town · ★New · 1 bedroom · 1 bed · 1.5 shared baths,510914137,Gillian,,Ward 77,-33.91691,18.41569,Private room,2893,1,0,,,18,350,0,
879487561515424478,Rental unit in Cape Town · ★New · 1 bedroom · 1 bed · 1.5 shared baths,510914137,Gillian,,Ward 115,-33.91656,18.41713,Private room,2357,1,0,,,18,207,0,
879487565988072345,Rental unit in Cape Town · ★New · 2 bedrooms · 2 beds · 1.5 shared baths,510914137,Gillian,,Ward 77,-33.91699,18.41573,Private room,4470,1,0,,,18,318,0,
879527511410017712,Rental unit in Cape Town · ★New · 2 bedrooms · 2 beds · 2.5 baths,91428883,Sherna,,Ward 54,-33.915888,18.393345,Entire home/apt,2250,14,0,,,6,252,0,
879543264745191087,Home in Cape Town · ★New · 2 bedrooms · 2 beds · 3 baths,512148695,Jiawei,,Ward 113,-33.81704627512182,18.50084312260151,Private room,2999,1,0,,,1,364,0,
879553117451953067,Guesthouse in Cape Town · ★New · 1 bedroom · 1 bed · 1 bath,49783603,David,,Ward 73,-34.01971,18.4633299,Private room,717,2,0,,,1,91,0,
879646705838712662,Rental unit in Cape Town · ★New · 1 bedroom · 1 bed · 1 bath,57824617,Marius,,Ward 115,-33.91789,18.42225,Entire home/apt,750,2,2,2023-06-06,1.54,50,332,2,
879659060133818389,Barn in Cape Town · ★New · 1 bedroom · 4 beds · 1.5 baths,417598485,Catherine And Trevor,,Ward 62,-34.037034289874924,18.437880612909794,Entire home/apt,1000,2,0,,,1,310,0,
879669647238086824,Rental unit in Cape Town · ★New · 1 bedroom · 2 beds · 1 bath,177979320,Francisca,,Ward 100,-34.16862,18.85518,Entire home/apt,714,3,1,2023-06-18,1,2,340,1,
